,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
57,2015-03-31,0.06575283786678088,0.1313653960690888,0.10723935928752072,-0.05126281570392599,0.9898828541001066,-0.013561253561253594,-0.02623783326280149,-0.02623783326280149,0.0,-0.01769911504424759,-0.1522020725388601,-0.8460817983140806,-1.1846222619579794,-1.4026064051018994,0.23813038130381314,-0.002204724409448744,-0.0199714693295292,1.1022727272727275,0.0,-0.0431554524361949,0.06007067137809185,0.0,-0.016863406408094472,0.0,0.1925241157556272
58,2015-06-30,0.0047226688102894885,0.008126871319053652,-0.003767912225215775,-0.011772974872605868,-0.1137275889751137,0.060651571164510136,0.1373315949587135,0.1373315949587135,0.14035087719298267,0.15315315315315314,0.27043544690603505,-0.13793103448275867,-3.2719935431799843,-0.9011707988980716,0.01900788131664344,0.1232112794612794,-0.06792819019893259,-0.10810810810810824,0.0,0.09699321047526666,0.056666666666666636,0.0,-0.06929674099485418,0.0,0.020110099988765118
59,2015-09-30,-0.0453245324532453,-0.06589425587467368,-0.01759783652432934,-0.06632290184921763,0.41878019323671506,-0.0906219366082126,-0.11501719526175015,-0.11501719526175015,-0.10769230769230777,-0.10937500000000012,-0.1007215874924835,-1.2423529411764709,0.26074600355239785,-3.35191637630662,-0.04387105160535554,-0.016955503512880554,0.029151483602290362,0.4424242424242424,0.0,0.026525198938991856,0.05362776025236582,0.0,0.01179506081828241,0.014084507042253502,0.00047723935389143435
60,2015-12-31,0.07343543757464023,0.13311903846825768,0.08842831780734484,0.16025518948771664,0.20238348584805288,0.037130195232962133,-0.05915371329879104,-0.05915371329879104,-0.05172413793103437,-0.0350877192982455,-0.13039117352056173,-2.0194174757281558,-1.1451112989574528,-5.241481481481482,0.1946162735368091,-0.051648561082523366,-0.041476985331309946,0.2184873949579833,0.0,-0.08010335917312661,0.050898203592814266,0.0,-0.016029143897996367,-0.02777777777777779,-0.023373573551535576
61,2016-03-31,-0.0016590545340984253,-0.04865714902408192,0.001832710211861377,-0.05465736561345913,0.029380530973451387,-0.05751241482850211,-0.15374024782010098,-0.15374024782010098,-0.13636363636363644,-0.15454545454545454,-0.08765859284890433,9.323809523809524,-7.586407766990291,-1.6332518337408313,-0.10316376465232736,-0.111434887459807,-0.0554089709762533,0.031034482758620863,0.0,-0.10580524344569277,0.04843304843304863,0.0,-0.034801925212884166,-0.014285714285714348,0.006311992786294018
62,2016-06-30,-0.013685507048036172,-0.017891290960360462,-0.009512659154105041,-0.004774720027780233,0.031636863823933936,0.13821835559367734,0.3855748373101953,0.3855748373101953,0.3894736842105264,0.3978494623655913,0.2284028655710071,-1.932656826568265,-0.1639150943396226,-1.5416436845008272,0.0623056912632447,0.06864186362094292,-0.00893854748603351,0.04347826086956519,0.0,0.1120418848167537,0.05027173913043481,0.0,-0.009973149213655552,0.0,-0.013179510155316598
63,2016-09-30,-0.005074431604194296,-0.004356291871555396,-0.006870567375886538,0.2233949755757152,-0.0591666666666667,-0.012703197330175442,-0.0007827788649706903,-0.0007827788649706903,0.007575757575757569,0.007692307692307666,0.12452830188679245,-0.9515331355093968,-0.08392101551480957,-0.2688391038696538,0.04288359314340329,0.0678306878306878,0.014092446448703557,-0.054487179487179516,0.0,0.06261770244821108,0.04786545924967656,0.0,0.0027121270825261057,0.014492753623188468,-0.1861450569407136
64,2016-12-31,0.0613631382862152,0.07829228678444755,0.1817674626199508,0.731336898395722,1.1700620017714791,0.027259840802529745,-2.678809244026636,-2.678809244026636,-2.6917293233082704,-2.7175572519083966,0.12721171446003665,20.306122448979593,-0.5103926096997691,3.2534818941504176,0.17490407193173366,0.010008918838569024,-0.7109505280711507,1.176271186440678,0.0,-0.02658396101019056,0.04938271604938271,0.0,-0.714064914992272,0.0,-0.37720236158244624
65,2017-03-31,0.020385561166069044,0.07143954996772317,-0.03060774871746452,-0.4136397331356561,-0.2431836734693877,0.03513427449315354,-1.8063462435837607,-1.8063462435837607,-1.8044444444444443,-1.7911111111111107,-2.3867388362652235,-0.8218390804597702,-5.352987421383649,-0.7442698100851343,0.038069705093833665,0.018151491365776984,0.5807692307692307,-0.24454828660436145,0.0,2.6613563950842063,0.044705882352941366,0.0,0.5364864864864864,0.02857142857142869,0.8272747630066435
66,2017-06-30,0.20243197998491505,0.3080189355903027,0.1369620623041834,-0.13105773282764432,-0.2667457663682451,0.02594339622641506,-0.09664351851851848,-0.09664351851851848,-0.09944751381215478,-0.0955056179775281,-1.9069086651053864,0.14516129032258074,0.12678345674553015,13.74135723431498,0.5406179564237414,0.1266261925411969,0.05596107055961075,-0.2659793814432989,0.0,-0.3208602685231228,0.04279279279279269,0.0,0.1108179419525066,-0.04166666666666674,0.5053104575163399
67,2017-09-30,0.2705812156724752,-0.5001425719988595,0.20815842828178988,0.6025703200775945,-0.4570461900558988,0.06236881559220396,0.016335682254964734,0.016335682254964734,0.018404907975460242,0.012422360248447006,-0.15988809984936514,-162.8450704225352,0.15258855585831066,-3.013463041778859,-0.7065439361150904,0.1182961252245318,-0.016129032258064502,-0.4578651685393259,0.0,-0.023247300018305,0.04103671706263512,0.0,0.08709422011084733,-0.10144927536231874,-0.6880868385345997
68,2017-12-31,0.034834856530481906,0.13238843301592884,0.02923762364536686,0.04065163665708371,-0.1121647250067732,0.096528365791702,-0.9196344153797668,-0.9196344153797668,-0.9156626506024096,-0.9202453987730062,0.03688524590163933,-0.996344965625272,-1.4025865665415105,-1.0468918510849403,0.11289987536352307,0.1213094691754626,0.6229508196721312,-0.11398963730569946,0.0,-0.008245877061469177,0.03941908713692932,0.0,0.7334304442825927,-0.06451612903225812,0.08813293892465635
69,2018-03-31,0.04884689674431586,0.0923041153220181,-0.013216061361105091,-0.06901565453399894,-1.6093988404028077,-0.033290433290433234,13.623529411764705,13.623529411764705,12.928571428571427,13.769230769230768,-0.032855731225296385,0.4682539682539682,-0.370293609671848,0.8932842686292548,0.1920671955202986,0.08178717598908603,-0.08585858585858586,-1.6081871345029242,0.0,-0.4181783824640968,0.04391217564870265,-0.5577689243027888,-0.008403361344537784,-0.06896551724137923,0.17326297273526836
70,2018-06-30,-0.029110272908808518,0.00741450262523058,-0.03519897602978828,-0.04008537664636369,0.21632448673009508,0.04295730895535632,0.008849557522123908,0.008849557522123908,0.00512820512820511,0.01041666666666674,-0.014559386973180044,0.4486486486486487,0.5650027427317608,-0.8192419825072886,0.02912393329679785,0.05958761586480854,-0.005524861878453136,0.22115384615384606,1.0355253212396072,0.0318285157518674,0.042065009560229294,0.2522522522522521,0.021186440677966045,-0.03703703703703709,0.04954341011312535
71,2018-09-30,-0.035707756295991544,-0.113920484558228,-0.05529759392148581,-0.011009273821790731,0.647179909427748,-0.0802484894902562,-0.17543859649122806,-0.17543859649122806,-0.17346938775510198,-0.18041237113402053,-0.2034733022291343,1.5559701492537314,0.7967052225727305,-8.518817204301076,-0.21278052491441607,0.05647464889312071,-0.010317460317460279,0.6456692913385826,-0.13485579898502298,-0.005665722379603388,0.04036697247706411,0.7050359712230216,-0.010373443983402451,0.0,-0.10408415037984553
72,2018-12-31,0.12881705395125076,0.34603767586042444,0.13235031277926712,0.15074577758280314,0.1494626343414147,-0.01915247964470768,-0.1931012250161186,-0.1931012250161186,-0.1913580246913581,-0.18867924528301894,0.2251871135698016,3.2715328467153286,-2.109442060085837,-3.3246335359313552,0.6283339775802088,-0.1573818509547682,0.17562149157979154,0.15311004784689008,-0.4880177408970599,-0.1513137068692625,0.03880070546737202,0.018987341772152,0.2360587002096437,-0.03846153846153855,0.16973474416582124
73,2019-03-31,-0.0008502865780689595,-0.1442321887271546,0.036461210638465864,-0.04426971646414102,-0.7321156773211568,0.07735119328365259,0.4898122253296045,0.4898122253296045,0.4961832061068701,0.4961240310077519,-0.024966799468791545,-0.9753930280246068,-2.492526815544224,-1.7511534912334668,-0.28985163204747777,0.06437596095995722,-0.013642564802182844,-0.7302904564315353,-0.0768478412742769,-0.11898545318910847,0.0424448217317488,-0.7329192546583851,-0.0033921302578019397,-0.020000000000000014,-0.10458488228004957
74,2019-06-30,0.007722129416585233,0.08839359646701639,-0.019166548824661955,-0.08261866773035498,1.863636363636364,0.06260397513352589,-0.16787342451059262,-0.16787342451059262,-0.16326530612244905,-0.16062176165803102,0.05529828384636337,5.333333333333333,-0.6027332704995287,-1.014946764946765,-0.0005849908072873554,0.19689737470167068,-0.07192254495159056,1.8615384615384616,3.437414863024067,0.1951735817104148,0.04071661237785018,1.8527131782945732,-0.0585432266848196,0.0,0.1863409908663161
