,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover,Current ratio
98,0.050412377725209456,0.06298864315600716,0.04104313847634966,0.0005434782608695343,0.058127470067733666,0.13370531579922207,0.36181457828672103,0.36181457828672103,-0.30000000000000004,7.0,0.46215284080595387,0.24699398797595196,-0.11208920187793425,0.8298245614035087,0.07448546226723285,0.10077519379844957,-0.1903780068728521,-0.1686746987951807,0.05263157894736836,0.1271753681392236,0.0541182682154171,0.00729394602479938,-0.06141078838174263,-0.10000000000000009,0.06241118839279047
97,0.050412377725209456,0.06298864315600716,0.04104313847634966,0.0005434782608695343,0.058127470067733666,0.13370531579922207,0.36181457828672103,0.36181457828672103,-0.30000000000000004,7.0,0.46215284080595387,0.24699398797595196,-0.11208920187793425,0.8298245614035087,0.07448546226723285,0.10077519379844957,-0.1903780068728521,-0.1686746987951807,0.05263157894736836,0.1271753681392236,0.0541182682154171,0.00729394602479938,-0.06141078838174263,-0.10000000000000009,0.06241118839279047
96,0.08956450287592443,0.09695340703336752,0.1137599956481532,0.2248458318688693,0.06996242962440635,0.13370531579922207,0.36181457828672103,0.36181457828672103,-0.30000000000000004,7.0,0.46215284080595387,0.24699398797595196,-0.11208920187793425,0.8298245614035087,0.12684706597750073,0.18661971830985924,-0.1903780068728521,-0.1686746987951807,0.07499999999999996,0.1271753681392236,0.0541182682154171,-0.017921795800144857,-0.06141078838174263,-0.10000000000000009,-0.10439618457639643
95,0.5911010558069381,1.0503998359647326,-0.08433764362552965,-0.11120676162153698,1.1607096887131485,-0.14791594339044667,-0.4354786545924968,-0.4354786545924968,-0.47619047619047616,7.0,-0.9860955927995034,-0.04499799116110892,69.37276933245208,46.7320230105465,5.373104527548432,0.2136498516320473,-0.1903780068728521,-0.1686746987951807,0.8837209302325584,0.12945368171021365,0.0541182682154171,0.35797235023041485,-0.06141078838174263,-0.10000000000000009,1.3069365297700921
94,0.0671364320999357,0.08457669153383063,0.10109347913055067,0.25757975991312265,0.05500088165350547,0.2706835394497171,1.3789745058722431,1.3789745058722431,1.0,7.0,13.758928571428571,0.053148226055251824,-1.0006856133891842,-1.0600789402324016,-0.05065198983911934,-0.17114914425427863,-0.1903780068728521,-0.1686746987951807,0.04938271604938271,-0.5594111461619348,0.0541182682154171,-0.01140219899552064,-0.06141078838174263,-0.10000000000000009,-0.13756388415672915
93,0.042336606951915545,0.03506968295752633,0.1013673081348172,0.19616309193175718,0.020318555927977044,-0.008223622166056765,-0.49163154726068636,-0.49163154726068636,-0.40909090909090906,7.0,5.179068360556564,0.11571238348868174,-2.589041095890411,-1.3472082915412904,0.01852512531440098,-0.18289085545722716,-0.1903780068728521,-0.1686746987951807,0.0235294117647058,-0.22195704057279253,0.0541182682154171,-0.021007826445146205,-0.06141078838174263,-0.10000000000000009,-0.13467654320987654
92,-0.013512703077209531,-0.037288769720022485,-0.06870388493638735,-0.12120502614532114,0.008708472054969274,-0.11169221406564989,-0.5999526290857413,-0.5999526290857413,-0.6153846153846154,7.0,-0.6651654591736832,-0.0883160281656522,0.9051724137931034,-2.91478093403948,-0.03482639344980076,0.018050541516245522,-0.3208828522920204,-0.1686746987951807,0.0,-0.006134969325153228,0.0541182682154171,0.02244039270687259,-0.19274977895667544,-0.11111111111111105,0.0954870226219553
91,-0.011566815558086807,-0.03142783118817838,-0.05519936712597262,-0.10925843694493786,0.004652408060077606,-0.0708214690958916,-0.5441089402013026,-0.5441089402013026,-0.6000000000000001,7.0,0.8593567251461989,-0.1252781777719597,0.407239819004525,-0.9839074679406588,-0.0005806674045981675,-0.2730496453900709,-0.17125,-0.1686746987951807,0.0,-0.27160493827160503,-0.19459053343350874,0.016460905349794164,-0.1610076670317635,-0.015625,0.0873723692435926
90,0.018891805889607927,0.0146307910562542,0.04998875253068058,0.027243949250978394,0.008021004897356576,0.06944540448376757,1.0389610389610389,1.0389610389610389,1.0,7.0,0.040886931907532675,-0.12481293026040108,-0.9003215434083601,-12.6875,0.006790493309366985,-0.19999999999999996,-0.45550527903469074,-0.4554865424430642,0.011494252873563315,-0.19915254237288138,-0.028606965174129306,-0.010661268556005465,-0.43080939947780683,-0.04761904761904767,-0.012283693923308303
89,0.002379643720631819,-0.009735613136486854,0.010616772596348412,0.021668446083664916,-0.0006197585975252773,0.10156199504470531,0.2331210191082802,0.2331210191082802,0.5,7.0,-0.18038978697688468,0.1482558139534884,-67.6774193548387,-5.570855614973262,-0.03082902021604661,0.12195121951219523,-0.27977839335180055,-0.2737642585551331,0.0,0.10582010582010581,0.9631882202304738,-0.00300095484927021,-0.2706422018348623,0.0,-0.030732218385006504
