,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
102,-0.00189753320683117,0.037484885126964906,-0.03292181069958844,-0.02709677419354839,0.03653355989804585,0.02499999999999991,0.290909090909091,0.290909090909091,0.30232558139534893,0.0,1.6444444444444444,3.270833333333333,7.0,-13.666666666666666,-0.03191489361702127,-0.053662691652470285,-0.004792332268370503,0.09894736842105267,0.03655913978494629,-0.08786610878661083,-0.013355592654424098,inf,0.03850458920976041,0.037275064267352276,-0.017391304347826098,0.06639490207103371
101,-0.00189753320683117,0.037484885126964906,-0.03292181069958844,-0.02709677419354839,0.03653355989804585,0.02499999999999991,0.290909090909091,0.290909090909091,0.30232558139534893,0.0,1.6444444444444444,3.270833333333333,7.0,-13.666666666666666,-0.03191489361702127,-0.053662691652470285,-0.004792332268370503,0.09894736842105267,0.03655913978494629,-0.08786610878661083,-0.013355592654424098,inf,0.03850458920976041,0.037275064267352276,-0.017391304347826098,0.06639490207103371
100,0.03155893536121668,0.04195804195804187,0.0375886524822695,-0.02785145888594165,0.024590163934426146,0.02499999999999991,0.290909090909091,0.290909090909091,0.30232558139534893,0.0,1.6444444444444444,3.270833333333333,7.0,-13.666666666666666,0.41758241758241765,-0.0549054905490548,-0.004792332268370503,0.09894736842105267,0.026970954356846377,-0.08786610878661083,-0.013355592654424098,1.2857142857142856,-0.006898038370338422,0.037275064267352276,-0.017391304347826098,0.07179577310075125
99,-0.02174714338370809,-0.0005592841163311046,-0.06288448393711554,-0.11050477489768074,0.02639999999999998,-0.12926829268292683,-0.23943661971830987,-0.23943661971830987,-0.24107142857142871,0.0,-0.5378151260504201,-1.024390243902439,-0.5,-3.210526315789474,-0.6511627906976745,0.007619047619047636,-0.004792332268370503,0.09894736842105267,-0.020202020202020332,-0.01834862385321101,-0.013355592654424098,0.5625,0.04927284566963319,0.037275064267352276,-0.017391304347826098,0.12360103308326176
98,0.007159005275056529,0.005595970900951208,-0.010211524434719177,-0.039877300613496924,0.025720966484801266,0.014005602240896309,0.07407407407407418,0.07407407407407418,0.08235294117647074,0.0,-7.509090909090909,-2.0,0.08333333333333326,-5.011904761904762,7.488888888888889,-0.015122873345935761,-0.004792332268370503,0.09894736842105267,0.07628865979381438,0.004672897196261516,-0.013355592654424098,0.3600000000000001,0.01841125362019036,0.037275064267352276,-0.017391304347826098,0.047358435493286555
97,-0.0037411148522259463,0.025041736227044975,-0.03463522476050107,-0.060702875399361034,0.028115501519756947,0.04005524861878462,0.034482758620689724,0.034482758620689724,0.032608695652173836,0.0,-0.5195530726256983,-1.4,-0.1923076923076923,-0.5578635014836795,0.39005235602094235,0.07773512476007682,-0.004792332268370503,0.09894736842105267,0.028735632183908066,0.0,-0.013355592654424098,0.23529411764705865,0.03209425147267919,0.037275064267352276,-0.017391304347826098,0.09130495366822267
96,0.013894104393541218,0.017372421281216077,-0.016030534351144987,-0.0714285714285714,0.04286770140428686,-0.06640106241699872,0.3666666666666667,0.3666666666666667,0.368421052631579,0.0,-1.8313953488372094,-6.5,0.33333333333333326,-2.073825503355705,-0.30131826741996237,0.010685663401602818,0.013376136971642527,0.09894736842105267,0.04283054003724396,-0.018604651162790753,-0.013355592654424098,0.23809523809523814,0.028537689431214153,0.08798017348203224,-0.044247787610619316,0.09560443068279767
95,0.15444444444444438,0.05122732123799367,0.2699767261442978,0.5714285714285714,0.04890148830616581,0.021337126600284417,0.10975609756097571,0.10975609756097571,0.10769230769230753,0.0,-1.6713286713286712,-28.09090909090909,-0.0714285714285714,0.42500000000000004,-0.6145552560646901,0.10396475770925107,0.10559662090813093,0.09894736842105267,0.048214285714285765,0.06161137440758302,0.05499153976311333,0.1730769230769229,-0.09146574818216602,0.14350797266514803,-0.03703703703703709,-0.3310413146087058
94,0.015078601219120857,0.021827411167512745,-0.02443494196701279,0.0011655011655011815,0.05878378378378368,0.243732590529248,-0.03296703296703296,-0.03296703296703296,-0.02777777777777779,0.0,0.09375,-0.9899328859060402,0.15384615384615374,-1.3157894736842106,0.5034965034965035,0.14046288906624094,0.05539637058261704,0.056513409961685745,0.05621805792163537,0.0848214285714286,-0.005613472333600655,0.16393442622950816,0.043176074136478615,0.042828685258964105,0.009615384615384581,0.02064459930313589
93,0.018331226295828174,0.04272230501738705,0.015028177833437795,0.011641443538998875,0.02169751116783658,0.0,-0.26136363636363635,-0.26136363636363635,-0.26428571428571423,0.0,-0.2666666666666667,20.0,-0.19999999999999996,-1.1388888888888888,-0.046511627906976716,0.05458362491252622,-0.026244343891402733,-0.030825022665457835,0.022580645161290214,0.0,-0.04516129032258065,0.12676056338028174,0.0032303654350898103,-0.028653295128939882,0.0,0.0307245882051721
