Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
1993-12-31,0.009978635599291463,9.090625659177553,-0.014092985914621492,-0.0474216633927258,0.03009845312174453,0.0667857260573137,-0.1012604495443622,-0.1012604495443622,-0.09090909090909083,0.0,4.632642963172404,-2.580859480461551,21.700309119010818,-3.730969113565228,-0.13137915918269172,0.09470468431771883,-0.017655367231638408,-0.010909090909090868,0.030721966205837115,-0.07878787878787874,-0.06091370558375642,0.7728924740714478,0.02001101523774551,0.0031847133757962887,-0.007633587786259555,9.594363182304672
1994-03-31,0.009978635599291463,9.090625659177553,-0.014092985914621492,-0.0474216633927258,0.03009845312174453,0.0667857260573137,-0.1012604495443622,-0.1012604495443622,-0.09090909090909083,0.0,4.632642963172404,-2.580859480461551,21.700309119010818,-3.730969113565228,-0.13137915918269172,0.09470468431771883,-0.017655367231638408,-0.010909090909090868,0.030721966205837115,-0.07878787878787874,-0.06091370558375642,0.7728924740714478,0.02001101523774551,0.0031847133757962887,-0.007633587786259555,9.594363182304672
1994-06-30,-0.00013523035341878042,-0.0030221916306578667,-0.04797237410190369,-0.14684151079376329,0.03813324444609045,0.0,0.0,0.0,0.0,0.0,4.632642963172404,-2.580859480461551,21.700309119010818,-3.730969113565228,0.4130598864707222,-0.05395348837209302,-0.017655367231638408,-0.010909090909090868,0.037257824143070106,-0.07878787878787874,-0.06091370558375642,0.0,0.0381569474442045,0.0031847133757962887,-0.007633587786259555,0.16857489224137945
1994-09-30,0.05954964602697688,0.054846393124671655,0.06277435327732617,0.16153820216543702,0.05718392974540687,0.0017348831445571644,0.17730766593788339,0.17730766593788339,-0.2500000000000001,0.0,0.07382819853171863,-4.590540189344718,-1.1131945721074956,-1.0631548217587337,-0.018461159187595166,0.07964601769911517,-0.017655367231638408,-0.010909090909090868,0.05603448275862055,0.03947368421052633,-0.06091370558375642,0.5,-0.002253814147017974,0.0031847133757962887,-0.007633587786259555,-0.09186790386721222
1994-12-31,0.038549590109762555,0.020839999534578046,0.0513901744044607,0.13022334128834534,0.029079640595747414,0.06851267717180454,0.42417693342996166,0.42417693342996166,0.43333333333333335,0.0,-1.0457834704562454,-0.9742036082687424,-1.001764411027569,4.504194487245335,-0.10352500217354199,0.16120218579234957,-0.017655367231638408,-0.010909090909090868,0.02857142857142847,0.09493670886075933,-0.06091370558375642,0.6666666666666667,-0.0090356211989574,0.0031847133757962887,-0.007633587786259555,-0.09678238243320436
1995-03-31,0.03271296225492959,-0.031760098345886556,-0.0009705158071492415,-0.04248952682471174,0.05809314440193347,0.024165964161693365,-0.11084607765631671,-0.11084607765631671,-0.11627906976744184,0.0,-16.427761895037776,9.70546737213404,-118.5909090909091,-6.567869362363919,0.642977985151022,0.04156862745098033,-0.017655367231638408,-0.010909090909090868,0.058201058201058364,0.01734104046242768,-0.06091370558375642,0.40000000000000013,0.0245484832544276,0.0031847133757962887,-0.007633587786259555,0.01120713884204605
1995-06-30,-0.018407413227598757,-0.08948208330134899,-0.055472610747856144,-0.1724132819343922,0.007961882414763366,-0.04984843902193614,0.15263590886096656,0.15263590886096656,-0.052631578947368474,0.0,0.5909913666160378,0.37766961210124306,-29.95622342481639,-1.0157368147614338,-0.00615858857480156,-0.0368975903614458,-0.017655367231638408,-0.010909090909090868,0.028750000000000053,-0.09090909090909083,-0.06091370558375642,0.1428571428571428,0.026869758685606593,0.0031847133757962887,-0.007633587786259555,0.10019803356147738
1995-09-30,0.03866786609294537,0.05368517593252253,0.062068986722600306,0.20458125956916873,0.023067337528067666,-0.004606116588558473,-0.27694040040430545,-0.27694040040430545,-0.13888888888888884,0.0,-0.5299212139868053,-0.9001054496831074,-0.9886563498076019,-73.50088746893859,0.44927000635733494,-0.10007818608287722,-0.017655367231638408,-0.010909090909090868,0.024301336573511412,-0.1250000000000001,-0.06091370558375642,0.25,-0.015000000000000013,0.0031847133757962887,-0.007633587786259555,-0.1252407869390849
1995-12-31,0.049949946542216406,0.18374988081419064,0.12379974716281938,0.3629181586891115,-0.0011594193219300886,0.09431102514853862,0.38545204841142344,0.38545204841142344,0.32258064516129026,0.0,-1.990270428118861,-15.47284797039939,-22.449249779346868,-0.4365559282199427,0.1746662254791842,0.02519548218940071,-0.013659237958303483,-0.018382352941176516,0.017793594306049876,0.0,-0.06091370558375642,0.19999999999999996,-0.04873096446700498,-0.007936507936507908,-0.015384615384615441,-0.13147539800007213
1996-03-31,-0.02232592375111908,-0.02592413677088168,-0.06957378590650065,-0.17213436702172424,0.014463762112686185,0.020968018698364732,-0.2774040801876355,-0.2774040801876355,-0.24390243902439024,0.0,-2.2705919674013577,-1.8421923288042048,-4.6217869585493645,-2.770002172496198,-0.26318931442312543,0.09576271186440666,-0.05102040816326514,-0.051186017478152435,0.015151515151515138,0.07857142857142874,0.09549549549549563,0.25,0.037709000355745204,-0.054400000000000004,0.0078125,0.17660750654640678
