Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
1996-03-31,0.01796900524155176,,0.018807268476336292,,0.013982011447260856,0.07131966796544131,0.8018867924528301,0.8018867924528301,0.8191489361702129,-0.5227272727272727,-0.44716242661448136,-0.47857142857142854,1.5098039215686274,-3.3191489361702127,2.5348837209302326,0.005760921747479664,-0.07176287051482066,0.0,0.01751824817518255,0.065359477124183,-0.06988847583643121,0.9764705882352942,-0.004029936672423795,-0.04065040650406504,-0.02941176470588236,
1996-06-30,0.01796900524155176,,0.018807268476336292,,0.013982011447260856,0.07131966796544131,0.8018867924528301,0.8018867924528301,0.8191489361702129,-0.5227272727272727,-0.44716242661448136,-0.47857142857142854,1.5098039215686274,-3.3191489361702127,2.5348837209302326,0.005760921747479664,-0.07176287051482066,0.0,0.01751824817518255,0.065359477124183,-0.06988847583643121,0.9764705882352942,-0.004029936672423795,-0.04065040650406504,-0.02941176470588236,
1996-09-30,0.00766075016744816,,0.0037291395980629805,,0.026449479880654714,-0.0488614800759013,-0.6178010471204188,-0.6178010471204188,-0.6198830409356725,-0.5227272727272727,-0.09557522123893802,-0.6181506849315068,-3.15625,-0.8899082568807339,0.07894736842105265,0.08162291169451086,-0.07176287051482066,0.0,0.026542324246771942,0.065359477124183,-0.06988847583643121,0.523809523809524,0.01907514450867076,-0.04065040650406504,-0.02941176470588236,
1996-12-31,0.031780981263761277,,0.02642727456122662,,-0.0021211407023332685,0.006982543640897676,1.0376712328767121,1.0376712328767121,1.046153846153846,-0.5227272727272727,0.8356164383561644,5.5291479820627805,-2.7028985507246377,-5.0,-0.29268292682926833,0.20962047661076788,-0.07176287051482066,0.0,0.0062893081761006275,0.17791411042944794,-0.06988847583643121,0.3125,-0.0328984685195689,-0.04065040650406504,-0.02941176470588236,
1997-03-31,-0.0012481881140280482,,0.0023912473794549527,,-0.01881593449850416,0.020141984480765984,0.2890756302521009,0.2890756302521009,0.3007518796992481,-0.5227272727272727,-0.1918976545842217,-0.867445054945055,-2.174468085106383,-1.2708333333333333,0.11206896551724133,0.1357168916453848,-0.07176287051482066,0.0,-0.005555555555555536,0.12500000000000022,-0.06988847583643121,0.2857142857142858,-0.017595307917888547,-0.04065040650406504,-0.02941176470588236,
1997-06-30,0.036162064099979796,,0.02591418581092131,,0.08866244082484154,-0.017154879430328562,-0.16166883963494127,-0.16166883963494127,-0.1502890173410405,-0.5227272727272727,0.2704485488126649,2.2538860103626943,-0.48913043478260865,3.0769230769230766,0.41085271317829464,0.08930292322518474,-0.07176287051482066,0.0,0.0921787709497206,0.0972222222222221,-0.06988847583643121,0.2222222222222221,0.05074626865671639,-0.04065040650406504,-0.02941176470588236,
1997-09-30,0.03740305553394019,,0.030340192393450982,,0.07215507075471694,0.051210274987650184,0.28149300155520995,0.28149300155520995,0.2857142857142856,-0.5227272727272727,0.023883696780893082,-0.36624203821656054,1.1382978723404253,-1.2830188679245282,-0.08241758241758246,0.12120318490120918,0.1899159663865546,0.0,0.0843989769820972,0.025316455696202445,0.17346123101518796,0.18181818181818188,0.033522727272727426,0.2139830508474576,-0.030303030303030276,
1997-12-31,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,-0.5227272727272727,0.0,0.0,0.0,0.0,0.0,0.12651236191478166,0.0,0.0,0.0,0.0,0.0,0.15384615384615374,0.0,0.0,0.0,
1998-03-31,0.05683210401300154,,0.056513069420184525,,0.06118099951880107,0.010338345864661758,0.13592233009708732,0.13592233009708732,0.1693121693121693,-0.5227272727272727,-0.0983772819472617,-0.1532663316582915,-0.15588723051409614,-3.8666666666666667,0.5748502994011977,0.052066308662152894,0.0,0.0,0.08431603773584895,0.0,0.0,0.15555555555555567,0.003848268279274425,0.0,0.0,
1998-06-30,0.006943787262231549,,0.004477022341219383,,0.01820301872125407,0.013798449612403063,-0.054487179487179516,-0.054487179487179516,-0.5203619909502262,-0.5227272727272727,-0.5849268841394826,-1.3234421364985163,-0.13555992141453832,-0.11627906976744184,0.14448669201520903,0.04593874833555267,0.0,0.0,0.03153887982599235,0.05349794238683114,0.0,0.2596153846153846,0.01150054764512598,0.0,0.0,
