Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
1993-12-31,0.07087217544304325,-0.013887172445359863,0.2150489191238858,0.28079204081812503,-0.022282919824181846,0.044069933249292204,-3.6193816575733955,-3.6193816575733955,-3.555555555555556,-3.555555555555556,0.5293483938365109,-1.2132871172732524,13.820213799805636,5.9874572405929305,0.014287576162392845,0.09923664122137388,0.5412887828162292,0.3632790567097135,-0.018018018018018056,0.16216216216216206,-0.15115080728272068,,-0.08707818930041156,0.41217798594847777,0.040000000000000036,-0.2300540203615209
1994-03-31,0.07087217544304325,-0.013887172445359863,0.2150489191238858,0.28079204081812503,-0.022282919824181846,0.044069933249292204,-3.6193816575733955,-3.6193816575733955,-3.555555555555556,-3.555555555555556,0.5293483938365109,-1.2132871172732524,13.820213799805636,5.9874572405929305,0.014287576162392845,0.09923664122137388,0.5412887828162292,0.3632790567097135,-0.018018018018018056,0.16216216216216206,-0.15115080728272068,,-0.08707818930041156,0.41217798594847777,0.040000000000000036,-0.2300540203615209
1994-06-30,-0.07343648513271028,-0.11184964793145225,0.16257670607283448,-0.12630123225748746,-0.2629447871026006,0.044069933249292204,-3.6193816575733955,-3.6193816575733955,-3.555555555555556,-3.555555555555556,0.5293483938365109,-1.2132871172732524,13.820213799805636,5.9874572405929305,0.09842753658105652,0.13888888888888884,0.5412887828162292,0.3632790567097135,-0.22935779816513768,0.16216216216216206,-0.15115080728272068,,-0.20447169130905163,0.41217798594847777,0.040000000000000036,0.01652836807663771
1994-09-30,-0.08038257615136712,-0.13043001087047412,-0.2770628352123832,-0.06313294378907908,0.16871776919037562,0.0846669239828588,-0.05941281491767503,-0.05941281491767503,-0.0434782608695653,-0.0434782608695653,-0.41548018016094945,-0.6655832430480317,-0.09599999999999997,-2.8498694516971277,-0.16576249872051707,0.06707317073170738,0.5412887828162292,0.3632790567097135,0.19047619047619047,0.38538205980066453,-0.15115080728272068,,0.2708522212148685,0.41217798594847777,0.040000000000000036,-0.07180780461906011
1994-12-31,0.16616441055157738,0.15354564960002892,0.3601438192994324,0.38222562180063724,0.01419363014763908,0.10999288308180799,1.2073183591690393,1.2073183591690393,1.0454545454545454,1.0454545454545454,0.8104663477339955,-8.129049676025918,-0.5014991053726002,-2.5843330980945662,0.3148060507265429,0.22571428571428576,0.5412887828162292,0.3632790567097135,0.020000000000000018,0.02877697841726623,-0.15115080728272068,,-0.13037274835027646,0.41217798594847777,0.040000000000000036,-0.16545116545116545
1995-04-01,0.017690168620238866,0.005454971735222802,0.06030218666378362,0.06168740346140278,-0.02708121524681506,-0.04619697007061063,-0.3526657748901204,-0.3526657748901204,-0.28888888888888886,-0.28888888888888886,0.08855091173148288,-0.48072407786109217,0.25221904253771155,0.2755567928730511,0.3054085400807882,0.22144522144522139,0.5412887828162292,0.3632790567097135,-0.019607843137254943,0.19813519813519798,-0.15115080728272068,,-0.04388843314191959,0.41217798594847777,0.040000000000000036,-0.05294722412611386
1995-07-01,-0.10095663178521375,-0.18689825994134168,0.025099418782502214,0.030174240775319827,-0.2452961265652821,0.10777968336593902,0.2524723247232472,0.2524723247232472,0.28125,0.28125,-0.30474743356928435,0.4320303383897317,1.4513305186505017,-2.524117159195076,-0.35657679738562087,0.27862595419847325,0.16104056983586235,0.3632790567097135,-0.20999999999999996,0.30350194552529186,-0.15115080728272068,,-0.16066066066066076,0.062189054726368154,0.0692307692307692,-0.21069296182377406
1995-09-30,0.1510897862808016,0.3603757472245943,0.07976604347890959,0.07416571218877532,0.16933406561105224,0.08986377675258095,1.1159036002592657,1.1159036002592657,0.4390243902439024,0.4390243902439024,0.15823560767590616,-2.771542065593807,-0.7347280599184653,-2.3336292817046624,0.7390800584089898,0.20597014925373136,0.48466257668711643,0.3632790567097135,0.17721518987341778,0.526865671641791,0.05099150141643061,,0.01584462049578339,0.3466042154566744,0.014388489208633004,0.26636103151862445
1995-12-30,-0.01634709704905446,-0.030633086919451658,0.10526437003975109,0.03744442086411004,-0.11303318162574094,0.16893425654936123,-0.14116238268957648,-0.14116238268957648,-0.15254237288135586,-0.15254237288135586,0.4302183767862484,-1.3648019318116484,3.4833809864188705,-1.530484269300977,-0.22544697861621443,0.3712871287128714,0.1933165648580668,0.10378912685337749,-0.07526881720430112,0.16422287390029333,-0.07008086253369272,,-0.0981132075471699,0.028405797101449304,0.07092198581560294,-0.06561679790026242
1996-03-30,0.012899862312350407,-0.041266558091657246,0.0389824716403977,0.055152249946364584,-0.03377808936389193,-0.0019907667505312254,-0.17059014267185468,-0.17059014267185468,-0.43999999999999995,-0.43999999999999995,-0.1045484530111177,2.4026792750197004,-0.4102329041944013,-0.537243947858473,-0.13469310803963852,0.20306859205776173,0.2098765432098766,0.1145522388059701,-0.03488372093023262,0.3014273719563392,0.05010351966873716,,-0.0460251046025103,0.03382187147688831,0.07947019867549665,-0.09134056567222004
