Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
1994-01-29,0.07181026013412506,0.0946243754604621,0.1486658559267473,0.14520176082171687,0.009476473204788505,0.12603290434954895,1.814177852348993,1.814177852348993,1.8000000000000003,5.0,0.2813542718951847,0.08783124390060815,1.5335375556970083,-1.351716861691924,-0.8383387609053994,-0.04854368932038833,-0.0426179604261796,-0.015368852459016424,0.008450704225352101,-0.22356495468277948,0.03501228501228493,inf,-0.05813111191597253,-0.02777777777777779,0.004366812227074135,-0.04415698311773719
1994-04-30,0.07181026013412506,0.0946243754604621,0.1486658559267473,0.14520176082171687,0.009476473204788505,0.12603290434954895,1.814177852348993,1.814177852348993,1.8000000000000003,5.0,0.2813542718951847,0.08783124390060815,1.5335375556970083,-1.351716861691924,-0.8383387609053994,-0.04854368932038833,-0.0426179604261796,-0.015368852459016424,0.008450704225352101,-0.22356495468277948,0.03501228501228493,inf,-0.05813111191597253,-0.02777777777777779,0.004366812227074135,-0.04415698311773719
1994-07-30,0.12727287219309624,0.16314906198841417,0.23769191805960355,0.06849209755847552,0.02536927409621237,0.12603290434954895,1.814177852348993,1.814177852348993,1.8000000000000003,5.0,0.2813542718951847,0.08783124390060815,1.5335375556970083,-1.351716861691924,1.82392439691619,-0.217687074829932,-0.0426179604261796,-0.015368852459016424,0.022346368715083775,-0.22356495468277948,0.03501228501228493,inf,-0.09055950778696409,-0.02777777777777779,0.004366812227074135,0.08858610881732254
1994-10-29,0.08293590047267707,0.12094978913508747,0.12601473291558762,0.14235349138396236,0.034946899546348,0.13670536228112296,0.20360709494708606,0.20360709494708606,0.2142857142857142,5.0,-0.817287018013283,-0.5125940238768891,-0.692005715811127,-0.331469866375784,0.43179216204315285,0.0565217391304349,-0.0426179604261796,-0.015368852459016424,0.03551912568306004,0.035019455252918386,0.03501228501228493,inf,-0.04418604651162783,-0.02777777777777779,0.004366812227074135,-0.0187534240802395
1995-01-28,-0.0995899659175492,-0.14053564223192527,-0.2957869837997581,-0.10419684659150552,0.13820146014919232,0.4622163891289486,3.7123219814241484,3.7123219814241484,3.5882352941176467,5.0,-19.544848326359833,0.902449384114399,-6.317426328132966,3.9149500305935145,1.4822241358100627,0.15637860082304522,-0.0426179604261796,-0.015368852459016424,0.12664907651715018,0.11654135338345872,0.03501228501228493,inf,0.2641008626410086,-0.02777777777777779,0.004366812227074135,-0.04054286205119384
1995-04-29,0.054111526050542036,0.08102330875776675,0.08999686952696018,0.025094918908784125,0.027202015011071223,-0.35648865904354443,-0.9212656364974245,-0.9212656364974245,-0.9230769230769231,5.0,-1.3582644132805946,-0.5682071891047109,-1.2792245148423718,-2.1408830608349243,-0.6812617702448212,0.05693950177935947,-0.0426179604261796,-0.015368852459016424,0.023419203747072626,-0.06397306397306413,0.03501228501228493,inf,-0.025546806649168974,-0.02777777777777779,0.004366812227074135,0.05452103849597134
1995-07-29,0.0771373882356583,0.10420583989421717,0.12528525964449266,-0.005892943899859948,0.03882535692337141,0.11417869272130976,1.921562082777036,1.921562082777036,2.0,5.0,-0.42280518764883,0.42416408135125816,0.3226770139413502,-1.033717673589641,0.07206716940060631,0.04377104377104368,-0.02013778484366724,-0.015368852459016424,0.03432494279176179,0.021582733812949728,0.03501228501228493,inf,-0.035553959418207826,-0.0023809523809524835,0.013043478260869712,0.11074794125137943
1995-10-28,0.1725997170784357,0.2278413148325149,0.334847434478049,0.2728203123203239,0.03275155255498974,0.09973117121994135,0.15891694276248147,0.15891694276248147,0.16666666666666674,5.0,0.7429506631661495,0.6105530678930171,0.6963316804693787,-0.014023732470334394,0.06627991298042057,0.19354838709677424,-0.019469983775013633,-0.015368852459016424,0.030973451327433787,0.15140845070422548,0.15311572700296727,inf,-0.11934462856078953,0.0023866348448688957,-0.01716738197424894,-0.035311652080865064
1996-02-03,-0.1288218674473227,-0.19110823197192606,-0.3534017006565433,-0.10487229755978567,0.12137663429265566,0.5043156251922873,3.190950315457413,3.190950315457413,3.0476190476190474,5.0,-4.142001995344197,0.5864141869552149,-3.1611086454140587,-2.8654266958424506,-0.11595484221980412,-0.027027027027027084,0.01709873138444573,0.03850156087408951,0.11373390557939911,-0.05504587155963303,-0.05867215645908397,inf,0.28731501057082465,0.014285714285714235,0.02183406113537112,-0.09634354078358365
1996-05-04,0.4960246321202222,0.6700559272238151,1.2349800799996804,-0.05176677196984225,0.021328972903040366,-0.3618499581667751,-0.9151788864582598,-0.9151788864582598,-0.9176470588235294,5.0,-1.3648391193903473,-0.4852690413035241,-3.198769200263439,-142.36070381231673,2.039003000230787,0.286111111111111,-0.04121475054229928,-0.11923847695390777,-0.07899807321772645,0.15533980582524265,0.2170585019136142,inf,-0.31729348004598457,-0.023474178403755874,-0.09829059829059827,0.7612116961115252
