Unnamed: 0,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover,Current ratio
0,1997-12-31,1.0873370317637,0.9535198640114548,1.9460875663459165,11.903788078324585,0.5228890852535235,0.2876852393403071,11.966031211730266,11.966031211730266,-0.6285714285714286,10.666666666666666,3.0277377540276875,-0.20838052240646465,0.4263544094951783,24.822763779106012,0.4796209335219237,0.25503355704697994,-0.3057228915662651,-0.13777777777777767,0.5207667731629393,-0.17513134851138354,-0.4772902232486528,-0.2705,0.8325358851674642,-0.11111111111111104,-0.8485808413583376
1,1998-03-31,1.0873370317637,0.9535198640114548,1.9460875663459165,11.903788078324585,0.5228890852535235,0.2876852393403071,11.966031211730266,11.966031211730266,-0.6285714285714286,10.666666666666666,3.0277377540276875,-0.20838052240646465,0.4263544094951783,24.822763779106012,0.4796209335219237,0.25503355704697994,-0.3057228915662651,-0.13777777777777767,0.5207667731629393,-0.17513134851138354,-0.4772902232486528,-0.2705,0.8325358851674642,-0.11111111111111104,-0.8485808413583376
2,1998-06-30,1.1344681161718024,3.840338883829804,1.3397284397237628,1.6865028267057536,0.8742371253529995,0.2876852393403071,11.966031211730266,11.966031211730266,-0.6285714285714286,10.666666666666666,3.0277377540276875,-0.20838052240646465,0.4263544094951783,24.822763779106012,8.370553965102054,0.25503355704697994,-0.3057228915662651,-0.13777777777777767,-0.1428571428571428,-0.17513134851138354,-0.4772902232486528,-0.12177290381539865,0.8325358851674642,-0.11111111111111104,0.8016736401673641
3,1998-09-30,0.2619783229512851,3.0843702062382823,-0.4772250515858726,-0.7794152334925071,1.4257772838286544,0.32042284030846546,-0.319763624425476,-0.319763624425476,-0.6285714285714286,-0.6285714285714286,-2.659607048156188,-0.1281681416619409,1.2070414480081055,3.3878422589173764,3.9195492497959696,-0.04188948306595375,-0.3057228915662651,-0.13777777777777767,1.3946078431372548,0.11889596602972395,-0.4772902232486528,0.9219562955254944,0.8325358851674642,-0.11111111111111104,17.513701811425918
4,1998-12-31,0.04637911508517467,-0.3812335684179777,0.08391919965012029,0.37390839422562827,0.02919851843891208,0.05186731412822354,-0.10543436293436292,-0.10543436293436292,0.0,-0.3076923076923077,0.3392180502928006,0.9321563244505452,-1.0675539871379438,-1.509650113318758,-0.4060532007886325,-0.0027906976744185297,-0.3057228915662651,-0.13777777777777767,-0.2886386898669395,-0.5844402277039848,-0.4772902232486528,-0.016377910124526274,0.8325358851674642,-0.11111111111111104,-0.5496236828901154
5,1999-03-31,0.6830623898803403,1.6005588072355903,-0.10811240199626272,-0.4267479569334544,0.9808416976109828,0.322818824353192,-0.2114880382735405,-0.2114880382735405,-0.4615384615384615,-0.2222222222222221,-0.4490386470323452,0.27511391288726306,-22.83194226237235,-3.334147817000448,1.5957459379615957,0.18376865671641784,-0.3057228915662651,-0.13777777777777767,1.0,0.6666666666666667,-0.4772902232486528,0.17696435943305344,0.8325358851674642,-0.11111111111111104,3.5364304812834235
6,1999-06-30,-0.003939432169669632,-0.2272185863510652,-0.007566375434727269,0.005370504465363357,-0.00029733059092484915,0.3948547443878514,0.04031578947368431,0.04031578947368431,-0.14285714285714302,-0.14285714285714302,1.0163398692810457,-0.07376739479869099,-1.0060358960404612,-1.4377221563981042,-0.2690915712562311,-0.06658786446020483,-0.3991323210412148,-0.13777777777777767,-0.0007194244604316058,-0.5342465753424658,-0.4772902232486528,0.0036244592540630727,0.8325358851674642,0.0,-0.2313416341265748
7,1999-09-30,0.040491928772449226,-0.7134566705659002,0.30177438930580003,0.16378068543304725,-0.0019422433535174481,0.14176795766909533,0.32459779419204704,0.32459779419204704,0.3333333333333335,0.3333333333333335,0.7780157443852744,2.0143396435139733,-35.92883755588674,1.3954568524015318,-0.8819124570736168,-0.03967918953144789,-0.15162454873646206,-0.13777777777777767,-0.002159827213823018,-0.03529411764705881,-0.4772902232486528,-0.04077353215284252,0.8325358851674642,0.125,-0.7537780759768683
8,1999-12-31,0.15199358304605348,0.1662051715339763,0.8934156243502621,0.6115086579249345,-0.005863095265681517,0.31747582878040825,0.3943167061339852,0.3943167061339852,0.625,0.625,0.31686037047888793,-0.08036910288639743,2.669244471941034,-0.9470354081730924,-0.3955551293423797,0.10725274725274736,0.0,-0.02061855670103097,-0.014430014430014347,0.10975609756097572,-0.4772902232486528,-0.13699295603594852,0.8325358851674642,0.11111111111111116,-0.27632518004282103
9,2000-03-31,0.409516023566465,1.177179051267153,1.3852160946909713,0.4286445790362197,0.014610157275965596,0.2982209685213697,1.3008820467868296,1.3008820467868296,1.0769230769230769,1.0769230769230769,-1.3072682323856613,1.2453452786846808,1.9890345012035304,-8.001697072549852,4.581984769157544,0.6685192536720921,0.6382978723404256,0.41052631578947385,0.006588579795022032,0.6923076923076923,-0.4772902232486528,-0.280185758513932,0.8325358851674642,0.09999999999999988,0.5239376008606778
10,2000-06-30,0.1958111836508316,1.4384410603794224,0.07728921717335703,0.14960629921259838,0.3086026935021362,0.4460815291255833,0.3960664793561599,0.3960664793561599,0.3333333333333333,0.3333333333333333,1.4361573738836593,-0.5678428689174688,-0.22451254240453145,2.2723487504436424,2.6861148415794447,0.032119914346895095,0.4701298701298702,0.31343283582089554,0.15854545454545454,0.02272727272727271,-0.4772902232486528,0.09423264907135877,0.8325358851674642,0.09090909090909084,1.1210730674196965
11,2000-09-30,0.011826834034805778,-0.34749716592735314,0.025488864197641847,0.10920419337867072,-0.0039956840993893294,0.2508934611217202,-0.3258459544276163,-0.3258459544276163,-0.3888888888888888,-0.3888888888888888,-1.1627200369893325,-0.18367236779198348,-0.9995309462594846,-1.8261040936446002,-0.6019916801283065,-0.1325495620101429,0.11837455830388688,0.028409090909090832,-0.00502197112366609,-0.2507936507936508,-0.4772902232486528,-0.015544041450777037,0.8325358851674642,0.08333333333333348,-0.4117434958673102
